date,Livraison,Suivi colis,Expédition colis,Tarif colis,Envoi colis,Livraison express,Livraison domicile,Délai livraison,Retard livraison,Service de livraison,Point relais,colis
2023-02-11,73,69,71,61,71,52,72,61,16,34,80,76
2023-02-12,70,38,31,59,45,35,80,46,24,56,40,47
2023-02-13,91,79,0,38,62,35,100,49,0,27,94,83
2023-02-14,100,86,0,48,76,75,89,88,72,22,80,84
2023-02-15,70,97,0,55,63,67,86,79,47,34,84,92
2023-02-16,65,73,0,89,68,17,64,38,0,43,77,87
2023-02-17,64,73,22,51,55,0,71,34,33,27,78,82
2023-02-18,61,57,69,56,60,75,75,46,0,0,65,66
2023-02-19,58,29,0,40,38,64,72,51,33,41,38,43
2023-02-20,66,80,29,44,55,47,76,32,69,32,75,77
2023-02-21,66,85,0,81,54,71,60,61,66,0,80,81
2023-02-22,63,83,26,52,61,68,67,59,32,18,84,79
2023-02-23,59,76,0,55,49,69,63,22,57,72,74,81
2023-02-24,68,69,43,82,59,58,60,70,46,52,72,77
2023-02-25,56,48,0,35,40,30,61,16,49,26,65,64
2023-02-26,58,21,0,66,54,37,65,19,42,0,40,39
2023-02-27,65,66,0,39,66,38,65,83,36,0,67,75
2023-02-28,69,64,0,20,46,63,79,50,15,26,68,79
2023-03-01,73,73,42,26,66,36,80,58,100,38,76,86
2023-03-02,74,79,100,59,79,50,99,78,31,40,72,84
2023-03-03,75,68,0,64,52,46,84,14,30,50,71,74
2023-03-04,75,52,0,51,73,34,81,26,27,0,70,69
2023-03-05,67,22,0,25,50,26,87,26,68,0,45,41
2023-03-06,64,65,35,36,51,21,72,58,43,51,84,75
2023-03-07,71,73,52,49,69,74,70,38,28,39,80,80
2023-03-08,66,81,60,47,70,62,85,47,19,51,86,85
2023-03-09,66,87,0,33,60,69,67,45,0,25,81,82
2023-03-10,68,86,21,40,64,32,90,0,53,0,69,85
2023-03-11,71,55,21,49,42,48,78,45,0,21,80,69
2023-03-12,62,33,0,43,60,28,81,0,37,40,45,46
2023-03-13,63,85,0,53,58,32,63,59,30,20,90,87
2023-03-14,63,82,0,55,65,34,70,28,12,33,88,82
2023-03-15,61,81,0,42,68,39,63,42,31,34,85,85
2023-03-16,56,77,0,70,45,56,62,29,17,45,75,84
2023-03-17,64,78,0,43,42,17,65,65,69,43,78,75
2023-03-18,60,56,0,53,63,61,76,44,30,0,72,67
2023-03-19,54,30,0,60,42,32,67,0,0,0,42,41
2023-03-20,57,67,0,100,57,12,50,53,27,0,75,73
2023-03-21,60,72,0,41,72,50,67,81,70,52,72,80
2023-03-22,61,86,0,66,42,0,74,28,25,0,69,80
2023-03-23,56,68,0,22,36,29,56,78,15,80,65,72
2023-03-24,53,64,0,42,41,17,65,46,0,38,58,72
2023-03-25,58,57,0,21,44,27,52,33,35,48,54,64
2023-03-26,55,21,48,55,45,48,39,0,0,0,34,40
2023-03-27,57,55,0,90,66,62,51,29,30,0,79,70
2023-03-28,63,59,76,43,70,32,52,51,99,0,68,71
2023-03-29,64,59,0,68,76,0,55,97,45,18,76,75
2023-03-30,62,62,66,55,80,64,63,35,27,0,64,70
2023-03-31,67,53,0,39,74,23,64,39,55,17,67,74
2023-04-01,65,37,63,0,58,55,61,61,41,26,61,70
2023-04-02,63,21,0,30,53,26,61,19,0,40,36,62
2023-04-03,67,60,0,78,67,26,61,58,26,19,72,79
2023-04-04,71,73,0,61,62,49,80,57,53,0,73,86
2023-04-05,73,70,0,100,63,58,68,60,48,32,75,86
2023-04-06,72,69,0,53,67,27,56,24,87,98,69,82
2023-04-07,71,67,0,46,63,68,62,71,0,25,74,81
2023-04-08,62,52,0,31,58,42,72,32,23,0,59,70
2023-04-09,59,22,0,45,42,63,55,41,76,49,27,38
2023-04-10,59,31,0,55,56,81,49,40,74,40,52,53
2023-04-11,66,67,0,53,89,50,61,0,46,60,74,87
2023-04-12,71,83,0,0,65,41,47,82,0,0,81,89
2023-04-13,69,86,0,34,67,29,56,57,34,0,67,82
2023-04-14,71,81,66,33,53,53,57,66,0,32,69,81
2023-04-15,63,55,0,30,62,22,56,49,28,35,72,78
2023-04-16,63,28,0,66,61,47,61,35,46,39,37,45
2023-04-17,65,70,0,77,81,54,54,46,23,33,77,83
2023-04-18,65,76,0,66,100,80,48,98,63,42,74,86
2023-04-19,69,83,0,27,68,47,55,53,58,0,84,91
2023-04-20,63,75,0,64,70,46,56,0,90,20,71,84
2023-04-21,67,64,100,70,66,64,66,38,33,51,74,76
2023-04-22,62,46,0,44,30,46,60,72,0,26,72,66
2023-04-23,62,23,83,72,68,23,62,16,0,22,38,41
2023-04-24,67,63,0,75,85,55,68,92,0,23,81,82
2023-04-25,66,66,0,50,68,28,56,51,0,49,79,84
2023-04-26,68,66,43,70,97,45,54,79,0,41,66,82
2023-04-27,68,66,41,24,57,54,59,54,42,49,68,79
2023-04-28,69,60,0,79,49,34,52,41,39,82,70,72
2023-04-29,60,39,0,32,65,49,57,27,38,27,59,57
2023-04-30,61,18,71,33,25,35,74,31,0,38,33,33
2023-05-01,58,24,0,70,65,18,61,45,0,57,36,41
2023-05-02,66,60,0,60,77,63,64,32,28,32,86,83
2023-05-03,64,76,0,42,83,12,63,88,28,0,93,89
2023-05-04,72,74,0,71,92,47,62,100,0,18,84,85
2023-05-05,68,71,93,33,51,38,62,0,41,0,82,84
2023-05-06,66,48,0,53,38,21,62,0,34,0,74,72
2023-05-07,61,22,0,0,74,51,59,0,20,0,36,39
2023-05-08,57,37,0,43,64,49,71,37,0,56,58,56
2023-05-09,69,73,0,52,73,21,60,60,85,47,85,84
2023-05-10,69,97,0,36,92,53,54,54,50,0,93,93
2023-05-11,67,100,0,55,61,33,44,86,56,27,79,93
2023-05-12,73,92,0,61,76,52,59,23,100,17,83,94
2023-05-13,55,57,0,29,44,16,54,14,0,0,63,72
2023-05-14,58,27,0,80,51,25,43,82,0,0,42,44
2023-05-15,65,82,0,81,73,44,52,47,33,0,87,87
2023-05-16,62,96,0,55,58,63,52,53,97,37,95,97
2023-05-17,64,82,71,65,93,27,49,45,55,22,89,94
2023-05-18,66,54,0,31,71,19,64,61,44,0,54,63
2023-05-19,63,85,48,36,76,34,56,54,0,0,94,95
2023-05-20,59,64,44,38,51,0,42,52,43,0,70,77
2023-05-21,55,30,0,31,59,23,67,20,0,35,43,46
2023-05-22,69,76,0,47,67,36,72,53,0,0,94,87
2023-05-23,71,86,0,72,96,47,70,0,33,32,86,92
2023-05-24,65,83,0,24,66,57,47,0,0,27,78,90
2023-05-25,65,78,0,54,63,65,49,62,0,0,74,79
2023-05-26,56,69,0,49,58,28,48,57,0,0,70,79
2023-05-27,59,48,0,0,56,34,54,72,0,0,70,68
2023-05-28,57,22,0,0,37,33,57,68,29,0,31,34
2023-05-29,63,36,48,46,71,38,55,40,40,62,56,55
2023-05-30,73,75,0,64,96,42,73,64,72,57,79,85
2023-05-31,84,80,0,45,69,86,52,74,39,68,80,89
2023-06-01,80,84,0,24,68,29,65,26,0,19,75,84
2023-06-02,85,79,73,44,57,46,70,49,39,0,83,88
2023-06-03,100,61,0,20,40,40,100,41,48,74,72,73
2023-06-04,81,34,0,47,43,59,75,0,36,0,42,47
2023-06-05,67,80,0,83,94,29,61,72,44,31,93,91
2023-06-06,71,76,0,66,76,25,55,95,22,28,88,91
2023-06-07,69,92,0,44,55,100,58,55,28,61,76,91
2023-06-08,66,88,0,75,79,74,41,82,56,38,100,94
2023-06-09,68,75,0,64,65,61,39,42,58,0,68,84
2023-06-10,59,60,0,32,46,79,52,61,41,100,80,76
2023-06-11,56,33,0,0,46,0,47,35,29,0,39,44
2023-06-12,69,74,0,40,74,71,55,82,76,0,93,86
2023-06-13,71,91,0,23,96,52,57,62,0,33,83,96
2023-06-14,72,97,0,40,84,29,59,23,93,35,82,100
2023-06-15,68,88,0,36,81,33,58,70,54,0,86,94
2023-06-16,66,88,0,41,62,69,62,74,60,0,89,90
2023-06-17,64,61,0,32,51,60,65,0,0,0,72,72
2023-06-18,55,29,0,35,58,29,75,50,21,24,39,46
2023-06-19,66,72,0,59,67,80,67,52,50,0,86,82
2023-06-20,62,78,0,21,63,39,58,13,35,0,79,82
2023-06-21,59,70,0,45,70,47,51,42,83,30,79,80
2023-06-22,63,75,72,61,54,30,44,64,52,0,74,82
2023-06-23,59,71,0,27,84,77,75,41,38,24,74,77
2023-06-24,56,51,61,36,39,43,68,25,21,0,66,64
2023-06-25,76,29,0,42,37,88,67,18,0,38,33,40
2023-06-26,84,67,0,42,82,25,77,58,83,29,75,74
2023-06-27,83,70,0,44,69,44,68,26,27,60,73,75
2023-06-28,88,65,0,61,60,24,49,32,0,33,71,71
2023-06-29,84,64,0,48,62,37,77,33,42,0,70,71
2023-06-30,80,53,0,0,49,50,69,55,0,72,71,62
2023-07-01,81,46,0,59,51,42,69,22,0,0,69,55
2023-07-02,82,24,0,94,63,34,70,19,59,0,45,46
2023-07-03,94,68,51,55,62,51,83,66,65,0,84,79
2023-07-04,91,75,0,59,69,30,80,45,98,0,73,87
2023-07-05,91,71,0,96,60,48,79,100,0,71,82,80
2023-07-06,91,78,0,88,83,13,100,24,0,45,83,86
2023-07-07,92,76,70,30,72,19,74,11,63,56,76,83
2023-07-08,87,55,35,46,43,100,59,63,74,0,73,74
2023-07-09,82,34,37,0,27,35,74,29,0,46,43,44
2023-07-10,98,73,36,44,85,71,79,61,55,20,83,84
2023-07-11,90,86,0,28,72,48,55,45,59,25,73,87
2023-07-12,87,99,28,96,66,62,70,43,0,25,76,94
2023-07-13,96,80,39,66,65,69,64,26,98,26,84,87
2023-07-14,82,45,87,88,65,32,58,37,37,34,51,52
2023-07-15,83,54,41,72,50,47,73,31,0,0,67,70
2023-07-16,79,32,31,35,43,27,71,30,31,85,39,43
2023-07-17,95,88,0,50,82,59,82,47,32,60,94,91
2023-07-18,91,97,0,52,85,65,84,42,68,100,88,99
2023-07-19,98,100,0,56,100,78,76,41,74,87,96,100
2023-07-20,85,89,65,100,79,65,87,28,34,0,89,94
2023-07-21,100,79,89,62,66,49,63,28,30,0,89,87
2023-07-22,84,61,0,86,58,0,78,0,74,49,71,80
2023-07-23,75,31,0,89,71,51,68,28,72,0,39,43
2023-07-24,73,70,0,62,57,33,48,33,25,44,82,79
2023-07-25,85,72,0,41,60,75,60,30,87,31,81,81
2023-07-26,92,69,30,68,49,71,86,53,100,57,81,83
2023-07-27,93,75,55,59,58,44,74,30,37,27,78,84
2023-07-28,81,67,0,52,76,33,75,29,33,0,68,75
2023-07-29,80,54,0,44,41,47,80,31,28,28,79,67
2023-07-30,79,24,0,67,32,29,66,0,45,0,35,42
2023-07-31,93,65,0,45,84,42,78,41,58,26,100,83
2023-08-01,88,75,100,27,69,26,87,21,57,35,75,80
